326,"Sri Vasavi Institute of Engineering and Technology, Peravali Mandal","Andhra University, Visakhapatnam"
327,V.S.M College of Engineering,"Andhra University, Visakhapatnam"
328,"Andhra University (A.U) Campus, Visakapatnam","Andhra University, Visakhapatnam"
329,"Andhra University (A.U) Campus, Vizianagaram","Andhra University, Visakhapatnam"
330,"Andhra University P.G. College, Tadepalligudem","Andhra University, Visakhapatnam"
331,"Andra University P.G. College, Kakinada","Andhra University, Visakhapatnam"
332,"Government (A.S) Degree College for Women, Kakinada","Andhra University, Visakhapatnam"
333,"Government (A.S.N.M) Degree College, West Godavari","Andhra University, Visakhapatnam"
334,"Government (C.S.T.S) Degree College, West Godavari","Andhra University, Visakhapatnam"
335,"Government (Ch.V.P.M.R) Degree College, West Godavari","Andhra University, Visakhapatnam"
336,"Government (D.N.R) Degree College for Women, West Godavari","Andhra University, Visakhapatnam"
337,"Government (D.R.G) Degree College, West Godavari","Andhra University, Visakhapatnam"
338,"Government (P.R) Degree College, East Godavari","Andhra University, Visakhapatnam"
339,"Government (R.R.D.S) Degree College, West Godavari","Andhra University, Visakhapatnam"
340,"Government (S.A.S.J) Degree College, West Godavari","Andhra University, Visakhapatnam"
341,"Government (S.C.I.M) Degree College, West Godavari","Andhra University, Visakhapatnam"
342,"Government (S.G.A) Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
343,"Government (S.V.L.N.S) Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
344,"Government (S.V.R.K) Degree College, West Godavari","Andhra University, Visakhapatnam"
345,"Government (V.K.V) Degree College, East Godavari","Andhra University, Visakhapatnam"
346,"Government (V.S.K) Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
347,"Government (V.V Girl) Degree College, West Godavari","Andhra University, Visakhapatnam"
348,"Government (Visakha) Degree College for Women, Visakhapatnam","Andhra University, Visakhapatnam"
349,"Government Degree College for Men, Srikakulam","Andhra University, Visakhapatnam"
350,"Government Degree College for Women, Nidadavole","Andhra University, Visakhapatnam"
351,"Government Degree College for Women, Srikakulam","Andhra University, Visakhapatnam"
352,"Government Degree College, Amudalavalasa","Andhra University, Visakhapatnam"
353,"Government Degree College, Baruva","Andhra University, Visakhapatnam"
354,"Government Degree College, Cheepurupalli","Andhra University, Visakhapatnam"
355,"Government Degree College, Chintalapudi","Andhra University, Visakhapatnam"
356,"Government Degree College, Chintapally","Andhra University, Visakhapatnam"
357,"Government Degree College, Chodavaram","Andhra University, Visakhapatnam"
358,"Government Degree College, Eluru","Andhra University, Visakhapatnam"
359,"Government Degree College, Gummalaxmipuram","Andhra University, Visakhapatnam"
360,"Government Degree College, Ichapuram","Andhra University, Visakhapatnam"
361,"Government Degree College, Jaggampeta","Andhra University, Visakhapatnam"
362,"Government Degree College, Kamavarapukota","Andhra University, Visakhapatnam"
363,"Government Degree College, Madugula","Andhra University, Visakhapatnam"
364,"Government Degree College, Mandapeta","Andhra University, Visakhapatnam"
365,"Government Degree College, Narasannapet","Andhra University, Visakhapatnam"
366,"Government Degree College, Narsipatnam","Andhra University, Visakhapatnam"
367,"Government Degree College, Paderu","Andhra University, Visakhapatnam"
368,"Government Degree College, Palakonda","Andhra University, Visakhapatnam"
369,"Government Degree College, Pithapuram","Andhra University, Visakhapatnam"
370,"Government Degree College, Rajahmundry","Andhra University, Visakhapatnam"
371,"Government Degree College, Rampachodavaram","Andhra University, Visakhapatnam"
372,"Government Degree College, Ravulapalem","Andhra University, Visakhapatnam"
373,"Government Degree College, Razole","Andhra University, Visakhapatnam"
374,"Government Degree College, Sabbavaram","Andhra University, Visakhapatnam"
375,"Government Degree College, Salur","Andhra University, Visakhapatnam"
376,"Government Degree College, Seetanagaram","Andhra University, Visakhapatnam"
377,"Government Degree College, Seethampet","Andhra University, Visakhapatnam"
378,"Government Degree College, Srungavarapu Kota","Andhra University, Visakhapatnam"
379,"Government Degree College, Tekkali","Andhra University, Visakhapatnam"
380,"Government Degree College, Tuni","Andhra University, Visakhapatnam"
381,"Government Degree College, Veeragattam","Andhra University, Visakhapatnam"
382,"Government MR Sanskrit College, Vizianagaram","Andhra University, Visakhapatnam"
383,"A.B.M. Degree College, Narsipatnam","Andhra University, Visakhapatnam"
384,"A.C.T.S. Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
385,"A.G.L. Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
386,"A.M.A.L. Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
387,"A.Q.J. College, Visakhapatnam","Andhra University, Visakhapatnam"
388,"A.S.N. Degree College for Women, Amalapuram","Andhra University, Visakhapatnam"
389,"A.S.R. Degree College, Kovvur","Andhra University, Visakhapatnam"
390,"A.V.R. and V.P.R. Degree College, East Godavari","Andhra University, Visakhapatnam"
391,"Abhyudaya Degree College, Srikakulam","Andhra University, Visakhapatnam"
392,"Abhyudaya Degree College, West Godavari","Andhra University, Visakhapatnam"
393,"Adarsa Degree College, Kakinada","Andhra University, Visakhapatnam"
394,"Aditya Degree College for Women, Kakinada","Andhra University, Visakhapatnam"
395,"Aditya Degree College for Women, Rajahmundry","Andhra University, Visakhapatnam"
396,"Aditya Degree College, Gopalapatnam","Andhra University, Visakhapatnam"
397,"Aditya Degree College, Kakinada","Andhra University, Visakhapatnam"
398,"Aditya Degree College, Palakol","Andhra University, Visakhapatnam"
399,"Aditya Degree College, Rajahmundry","Andhra University, Visakhapatnam"
400,"Aditya Degree College, Srikakulam","Andhra University, Visakhapatnam"
401,"Aditya Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
402,"Aditya Degree College, Vizianagaram","Andhra University, Visakhapatnam"
403,"Aditya Degree College,Tatipaka","Andhra University, Visakhapatnam"
404,"Akshara Degree College, Kanchili Mandal","Andhra University, Visakhapatnam"
405,"Akula Gopayya Degree College, Pentapadu Mandal","Andhra University, Visakhapatnam"
406,"Allam Gurumurthy Lakshmi Bai Degree College, Vizianagaram","Andhra University, Visakhapatnam"
407,"All-Ameer Institute of Management and Technology, Rajahmundry","Andhra University, Visakhapatnam"
408,"Alluri Krishna Rao and Govindamma Degree College (A.K.R.G), West Godavari","Andhra University, Visakhapatnam"
409,"Amar Degree College, Nandigam","Andhra University, Visakhapatnam"
410,"Amrutha Arts and Science Degree College, Malikipuram","Andhra University, Visakhapatnam"
411,"Andhra Kesari Degree College, Rajahmundry","Andhra University, Visakhapatnam"
412,"Atchuta Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
413,"Avanthi Degree College, Rajahmundry","Andhra University, Visakhapatnam"
414,"Avanthi Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
415,"B.G.B.S. College for Women, West Godavari","Andhra University, Visakhapatnam"
416,"B.H.S.R. and V.L.M. Degree College, West Godavari","Andhra University, Visakhapatnam"
417,"B.R.R. and G.K.R. Chambers Degree College, Palakole","Andhra University, Visakhapatnam"
418,"B.S. and J.R. Degree College, Tekkali","Andhra University, Visakhapatnam"
419,"B.S.R. Degree College, Peddapuram Mandal","Andhra University, Visakhapatnam"
420,"B.V. Kendriya Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
421,"Badagala Shankara Rao Degree College, Srikakulam","Andhra University, Visakhapatnam"
422,"Balusu Ramarao Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
423,"Bapuji Vidya Kendram (B.V.K) Degree College, Saravakota","Andhra University, Visakhapatnam"
424,"Berith Degree College, Bheemilipatnam Mandal","Andhra University, Visakhapatnam"
425,"Bhaskara Degree College, Parvathipuram","Andhra University, Visakhapatnam"
426,"Brilliants Degree College, Tadepalligudem, West Godavari","Andhra University, Visakhapatnam"
427,"Budha Ramesh Babu Memorial Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
428,"Chaitanya Degree and P.G. College for Women, Visakhapatnam","Andhra University, Visakhapatnam"
429,"Chaitanya Degree College, Kakinada","Andhra University, Visakhapatnam"
430,"Chaitanya Degree College, Razole","Andhra University, Visakhapatnam"
431,"Chaitanya Degree College, Srungaverupukota","Andhra University, Visakhapatnam"
432,"Chaitanya E.S. Degree College, Srikakulam","Andhra University, Visakhapatnam"
433,"Chakaravartula Bhaskara Rao (C.B.R) Degree College, East Godavari","Andhra University, Visakhapatnam"
434,"Chandrakaladevi Sarda Degree College, Vizianagaram","Andhra University, Visakhapatnam"
435,"Chella Satyanarayana Sharma Degree College, West Godavari","Andhra University, Visakhapatnam"
436,"D.B.K. Arts and Science Degree College, Parvathipuram","Andhra University, Visakhapatnam"
437,"D.N.R. Degree College (Autonomous), Bhimavaram","Andhra University, Visakhapatnam"
438,"D.R.G. Degree College for Women, West Godavari","Andhra University, Visakhapatnam"
439,"Dadi Veera Naidu College, Anakapally","Andhra University, Visakhapatnam"
440,"Deepthi Degree College, East Godavari","Andhra University, Visakhapatnam"
441,"Dharmana Ramalingam Naidu College, Narasannapet","Andhra University, Visakhapatnam"
442,"Dr. B.R. Ambedkar Degree College, East Godavari","Andhra University, Visakhapatnam"
443,"Dr. B.V. Raju Institute of Computer Education, Bhimavaram","Andhra University, Visakhapatnam"
444,"Dr. C.L. Naidu Degree College, Palakonda","Andhra University, Visakhapatnam"
445,"Dr. C.S.N. Degree College, Bhimavaram","Andhra University, Visakhapatnam"
446,"Dr. Hima Sekhara Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
447,"Dr. K.V.R.D. and Smt. G.J.V.R.S. Degree College, East Godavari","Andhra University, Visakhapatnam"
448,"Dr. L.B. Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
449,"Dr. Maddi Gopala Krishna Reddy Degree College, Buttayagudem Mandal","Andhra University, Visakhapatnam"
450,"Dr. NTR Degree College of Arts and Science, Narsipatnam","Andhra University, Visakhapatnam"
451,"Dr. Sarvepalli Radhakrishna Degree College, West Godavari","Andhra University, Visakhapatnam"
452,"Dr. Y.L.P. College of Arts and Science (Formerly Justice Gorle Ramanjulu Degree College), Vizianagaram","Andhra University, Visakhapatnam"
453,"Dwarampudi Laxma Reddy (D.L.R) Degree College, East Godavari","Andhra University, Visakhapatnam"
454,"Emmanuel Degree College, Makavarapalem","Andhra University, Visakhapatnam"
455,"Flaiz Memorial Adventist College, Narsapur","Andhra University, Visakhapatnam"
456,"G. Kasiviswanadh Degree College, Chaparam","Andhra University, Visakhapatnam"
457,"G.B.R. Degree College, East Godavari","Andhra University, Visakhapatnam"
458,"G.K.R.V.M. Degree and P.G. College, Rajahmundry","Andhra University, Visakhapatnam"
459,"G.M.R. Degree College, Etcherla Mandal","Andhra University, Visakhapatnam"
460,"G.M.R. Vidyarthi Degree College, Tadepalligudem","Andhra University, Visakhapatnam"
461,"Gandhi Degree College, Dondoparthy","Andhra University, Visakhapatnam"
462,"Gayathri Degree College, Hiramandalam","Andhra University, Visakhapatnam"
463,"Gayathri Mahila Degree College, Vizianagaram","Andhra University, Visakhapatnam"
464,"Gayatri College of Science and Management, Srikakulam","Andhra University, Visakhapatnam"
465,"Gayatri Degree College, Butchayyapeta","Andhra University, Visakhapatnam"
466,"Gayatri Degree College, Gajapathinagaram","Andhra University, Visakhapatnam"
467,"Gayatri Degree College, Payakaraopet","Andhra University, Visakhapatnam"
468,"Gayatri Degree College, Seetanagaram","Andhra University, Visakhapatnam"
469,"Gayatri Degree College, Thotapalem","Andhra University, Visakhapatnam"
470,"Gayatri Vidya Parished Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
471,"Geetanjali Degree College, Yellamanchili","Andhra University, Visakhapatnam"
472,"Ghanta Narayana Rao Private Unaided Degree College, Rajam Mandal","Andhra University, Visakhapatnam"
473,"Gnana Jyothi Degree College, Srikakulam","Andhra University, Visakhapatnam"
474,"Godavari Degree College, Rajahmundry","Andhra University, Visakhapatnam"
475,"Grace Degree College, East Godavari","Andhra University, Visakhapatnam"
476,"Gurajada Degree College, Etcherla","Andhra University, Visakhapatnam"
477,"H.I.S. Degree College, Addateegala","Andhra University, Visakhapatnam"
478,"Harvard Degree College, Thondangi Mandal","Andhra University, Visakhapatnam"
479,"Hindustan Shipyard Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
480,"I.V.N. Raju Degree College, Vizianagaram","Andhra University, Visakhapatnam"
481,"Ideal Degree College, Kakinada","Andhra University, Visakhapatnam"
482,"Indira Gandhi Degree College, Vizianagaram","Andhra University, Visakhapatnam"
483,"J. Sikle Degree College, Narsapur","Andhra University, Visakhapatnam"
484,"J.E.S. Degree College for Women, Premasamaju","Andhra University, Visakhapatnam"
485,"J.K. Degree College for Women, Narsipatnam","Andhra University, Visakhapatnam"
486,"Jana Hitha Degree College, Parvatipuram Mandal","Andhra University, Visakhapatnam"
487,"Janga Gandhi Memorial Degree College, Jeelugumilli Mandal","Andhra University, Visakhapatnam"
488,"Jaya Chandra (J.C) Degree College, Maredubaka","Andhra University, Visakhapatnam"
489,"K.A. and H.L. Degree College, West Godavari","Andhra University, Visakhapatnam"
490,"K.G.R.L. Degree College, Bhimavaram","Andhra University, Visakhapatnam"
491,"K.N.A. Naidu Degree College, Polaki Mandal","Andhra University, Visakhapatnam"
492,"K.P.R. and J.L. Siddhartha Degree College, Pedapadu Mandal","Andhra University, Visakhapatnam"
493,"K.S.N.R. Degree College, Penumantra Mandal","Andhra University, Visakhapatnam"
494,"Karabandia Subba Rao Memorial Degree College, Tallapudi","Andhra University, Visakhapatnam"
495,"Kaumadi College, Srikakulam","Andhra University, Visakhapatnam"
496,"Kiranmayi Degree College, Srikakulam","Andhra University, Visakhapatnam"
497,"Konathala Arts and Science Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
498,"Krishna Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
499,"Krishna Sai Degree College, Kanchili","Andhra University, Visakhapatnam"
500,"L.A.M.P. Degree College, Mummidivaram","Andhra University, Visakhapatnam"
501,"Lagudu Narasimha Murthy Naidu Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
502,"Little Flower Degree College, West Godavari","Andhra University, Visakhapatnam"
503,"Little Rose Degree College, East Godavari","Andhra University, Visakhapatnam"
504,"Ln. G.V. Rao Modern Degree College, East Godavari","Andhra University, Visakhapatnam"
505,"Lutheran Degree College, West Godavari","Andhra University, Visakhapatnam"
506,"Lutheran Degree College for Women, East Godavari","Andhra University, Visakhapatnam"
507,"M.I.R.I.A.M. Degree College, East Godavari","Andhra University, Visakhapatnam"
508,"M.L.R. Naidu Degree College, Narasannapet","Andhra University, Visakhapatnam"
509,"M.R. College for Men (Autonomous), Vizianagaram","Andhra University, Visakhapatnam"
510,"M.R. College for Women, Vizianagaram","Andhra University, Visakhapatnam"
511,"M.S.N. Degree College, Kakinada","Andhra University, Visakhapatnam"
512,"M.S.N. Degree College, Vizianagaram","Andhra University, Visakhapatnam"
513,"M.S.R. National Degree College, Munagapaka Mandal","Andhra University, Visakhapatnam"
514,"M.S.R.S. Siddhartha Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
515,"M.V.N.J.S. and R.V.R. Degree College, East Godavari","Andhra University, Visakhapatnam"
516,"M.V.R. Degree College, Gajuwaka","Andhra University, Visakhapatnam"
517,"Maha Rajah`s College, Vizianagaram","Andhra University, Visakhapatnam"
518,"Maharshi Degree College, Vizianagaram","Andhra University, Visakhapatnam"
519,"Mahathi Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
520,"Mahatma Gandhi Degree College, East Godavari","Andhra University, Visakhapatnam"
521,"Mahendra Degree College, Srikakulam","Andhra University, Visakhapatnam"
522,"Mattreddy Degree College, Iragavaram Mandal","Andhra University, Visakhapatnam"
523,"Maxwell Institute of Science and Technology, Visakhapatnam","Andhra University, Visakhapatnam"
524,"Meesala Lakshmayya Arts and Science Degree College, Narsipatnam","Andhra University, Visakhapatnam"
525,"Meher Degree College, Saligramapuram","Andhra University, Visakhapatnam"
526,"Minerva Degree College, East Godavari","Andhra University, Visakhapatnam"
527,"Modern Degree College for Women, Ramachandrapuram","Andhra University, Visakhapatnam"
528,"Mohan Degree College, Kakinada","Andhra University, Visakhapatnam"
529,"Montessori Degree College, West Godavari","Andhra University, Visakhapatnam"
530,"Mother Degree College, Kotananduru Mandal","Andhra University, Visakhapatnam"
531,"Mother Theresa Degree College, Tekkali","Andhra University, Visakhapatnam"
532,"Moturi Subrahmanyam Sitayamma Degree College, Uppalaguptam Mandal","Andhra University, Visakhapatnam"
533,"Mrs. A.V.N. Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
534,"N.E.S. College of Information Technology, Visakhapatnam","Andhra University, Visakhapatnam"
535,"N.E.W.S. Degree College, Gajuwaka","Andhra University, Visakhapatnam"
536,"Narayana Dora Degree College, Kasibugga","Andhra University, Visakhapatnam"
537,"National Science Degree College, Srikakulam","Andhra University, Visakhapatnam"
538,"Neethipudi Ganapathi Rao (N.G.R) Degree College, East Godavari","Andhra University, Visakhapatnam"
539,"Nova Degree College, Jangareddygudem","Andhra University, Visakhapatnam"
540,"Oxford Degree College, Vizianagaram","Andhra University, Visakhapatnam"
541,"P.E.S. Degree College, East Godavari","Andhra University, Visakhapatnam"
542,"P.M.N. Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
543,"P.R.I.S.M. College, Visakhapatnam","Andhra University, Visakhapatnam"
544,"P.S.N. Murthy Degree College, K.Gangavaram","Andhra University, Visakhapatnam"
545,"P.S.N. Murthy Degree College, Kajuluru","Andhra University, Visakhapatnam"
546,"P.S.N. Murthy Degree College, Ramachandrapuram","Andhra University, Visakhapatnam"
547,"P.S.S.R. College of Arts and Science, Vizianagaram","Andhra University, Visakhapatnam"
548,"P.V.R. Trust Degree College, East Godavari","Andhra University, Visakhapatnam"
549,"Padmavathi Mahila Degree College, Polaki","Andhra University, Visakhapatnam"
550,"Padmavathi Mahila Degree College, Razole","Andhra University, Visakhapatnam"
551,"Poornasai Vivekananda Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
552,"Prabha Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
553,"Pragathi Degree College, Vizianagaram","Andhra University, Visakhapatnam"
554,"Pragati Degree College, Kakinada","Andhra University, Visakhapatnam"
555,"Pragyna Degree College, Kakinada","Andhra University, Visakhapatnam"
556,"Prajna College of Science and Arts, Srikakulam","Andhra University, Visakhapatnam"
557,"Prakasam Degree College, West Godavari","Andhra University, Visakhapatnam"
558,"Prathiba Vignana E.S. Degree College for Women, West Godavari","Andhra University, Visakhapatnam"
559,"Prathibha Soujanya Degree College, East Godavari","Andhra University, Visakhapatnam"
560,"Pratibha Degree College, Kajuluru","Andhra University, Visakhapatnam"
561,"Pratibha Degree College, Vizianagaram","Andhra University, Visakhapatnam"
562,"Presidency Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
563,"Priyadarshini Degree College, West Godavari","Andhra University, Visakhapatnam"
564,"Prof. G. Sundera Reddy Degree College, Vizianagaram","Andhra University, Visakhapatnam"
565,"Punyagiri Degree College, Vizianagaram","Andhra University, Visakhapatnam"
566,"Pydah College, Visakhapatnam","Andhra University, Visakhapatnam"
567,"Pydah College for Women, Visakhapatnam","Andhra University, Visakhapatnam"
568,"R.K. College, Vizianagaram","Andhra University, Visakhapatnam"
569,"R.S.R.K. Ranga Rao Degree College, Vizianagaram","Andhra University, Visakhapatnam"
570,"Raghu Degree College, Bheemunipatnam","Andhra University, Visakhapatnam"
571,"Rajamahendri Women's Degree College, Rajahmundry","Andhra University, Visakhapatnam"
572,"Rajiv Gandhi Degree College, Rajahmundry","Andhra University, Visakhapatnam"
573,"Rajiv Gandhi Institute of Management and Science Degree College, Kakinada","Andhra University, Visakhapatnam"
574,"Rajiv Institute of Technology and Management Studies, West Godavari","Andhra University, Visakhapatnam"
575,"Raman Degree College, Rajole Mandal","Andhra University, Visakhapatnam"
576,"Ramleela Degree College, Srikakulam","Andhra University, Visakhapatnam"
577,"Rangamudri College of Science and Arts, Srikakulam","Andhra University, Visakhapatnam"
578,"Rangumudri Degree College, Balijipeta","Andhra University, Visakhapatnam"
579,"Rankireddy Pattabhi Ramaiah Degree College, Ambajipeta","Andhra University, Visakhapatnam"
580,"Rishi Degree College, Narsipatnam","Andhra University, Visakhapatnam"
581,"S.B.G.N.M. Degree College, Vizianagaram","Andhra University, Visakhapatnam"
582,"S.D.B.E.S. College for Women, East Godavari","Andhra University, Visakhapatnam"
583,"S.D.S. Autonomous College of Arts and Science, Garividi","Andhra University, Visakhapatnam"
584,"S.D.V.R.R. College, East Godavari","Andhra University, Visakhapatnam"
585,"S.K.B.R. Degree College, East Godavari","Andhra University, Visakhapatnam"
586,"S.K.V.R.R. Degree College, West Godavari","Andhra University, Visakhapatnam"
587,"S.K.V.T. Degree College, East Godavari","Andhra University, Visakhapatnam"
588,"S.M.B.T.A.V. and N.V. Degree College, West Godavari","Andhra University, Visakhapatnam"
589,"S.N.M. Degree College, East Godavari","Andhra University, Visakhapatnam"
590,"S.R.V.B.S.J.B. Maharani College, East Godavari","Andhra University, Visakhapatnam"
591,"S.S.R. Degree College, Srikakulam","Andhra University, Visakhapatnam"
592,"S.S.S. Degree College, Gantyada Mandal","Andhra University, Visakhapatnam"
593,"S.T. Naidu Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
594,"S.V. Degree College, Vizianagaram","Andhra University, Visakhapatnam"
595,"S.V.J. Degree College, Srikakulam","Andhra University, Visakhapatnam"
596,"S.V.K.P. and K.S.R. Arts and Science College, West Godavari","Andhra University, Visakhapatnam"
597,"S.V.S.S. Degree College, West Godavari","Andhra University, Visakhapatnam"
598,"Sagar Degree College, Srikakulam","Andhra University, Visakhapatnam"
599,"Sahiti Sri Degree College, Meliaputti Village","Andhra University, Visakhapatnam"
600,"Sai Geetam Degree College, Srikakulam","Andhra University, Visakhapatnam"
601,"Sai Kiran Degree College, K. Kotapadu Mandal","Andhra University, Visakhapatnam"
602,"Samatha Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
603,"Samitha Degree College, East Godavari","Andhra University, Visakhapatnam"
604,"Samskara Bharathi Degree College, Sompeta","Andhra University, Visakhapatnam"
605,"Samyuktha Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
606,"Sanjeeva Degree College, East Godavari","Andhra University, Visakhapatnam"
607,"Santha Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
608,"Sarada Degree College, Srikakulam","Andhra University, Visakhapatnam"
609,"Sasi Degree College, Undrajavaram Mandal","Andhra University, Visakhapatnam"
610,"Satabdhi Degree College, East Godavari","Andhra University, Visakhapatnam"
611,"Satavahana Degree College, Srikakulam","Andhra University, Visakhapatnam"
612,"Satya Krishna Degree College, Vizianagaram","Andhra University, Visakhapatnam"
613,"Satya Rama Degree College, Vizianagaram","Andhra University, Visakhapatnam"
614,"Shanti Niketan Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
615,"Shantiniketan Degree College, Srikakulam","Andhra University, Visakhapatnam"
616,"Sheela Mantula Veera Suryavatamma (S.V.S) Degree College, Nakkapalli Mandal","Andhra University, Visakhapatnam"
617,"Shiridi Sai Degree College, Kasibugga","Andhra University, Visakhapatnam"
618,"Shobha College, Vizianagaram","Andhra University, Visakhapatnam"
619,"Siddhardha Degree College, Katrenikona","Andhra University, Visakhapatnam"
620,"Siddharth Degree College, West Godavari","Andhra University, Visakhapatnam"
621,"Siddhartha Degree College, Tuni","Andhra University, Visakhapatnam"
622,"Sir C.R.R. College (Autonomous), West Godavari","Andhra University, Visakhapatnam"
623,"Sir C.R.R. Degree College for Women, Eluru","Andhra University, Visakhapatnam"
624,"Sir Dr. Rao Bahaddur Raghupathi Venkata Ratnam Naidu Educational Academy Mahila Degree College, East Godavari","Andhra University, Visakhapatnam"
625,"Smt. Alluru Varahalamma Memorial Degree College, East Godavari","Andhra University, Visakhapatnam"
626,"Smt. B.S.R Degree College, East Godavari","Andhra University, Visakhapatnam"
627,"Smt. Barrie Subbalaxmi Ratnam (B.S.R) Degree College, East Godavari","Andhra University, Visakhapatnam"
628,"Smt. Basava Mangayamma Memorial Degree College, East Godavari","Andhra University, Visakhapatnam"
629,"Smt. Dasari Aravalamma College, East Godavari","Andhra University, Visakhapatnam"
630,"Smt. Gottumukkala Swaraswathi Degree College, Pippara","Andhra University, Visakhapatnam"
631,"Smt. Jasti Bullemmai College for Women, Rajahmundry","Andhra University, Visakhapatnam"
632,"Smt. K. Sarojini Devi Mahila Kalasala, West Godavari","Andhra University, Visakhapatnam"
633,"Smt. K.R. Degree College for Women, East Godavari","Andhra University, Visakhapatnam"
634,"Smt. R.N. College for Women, East Godavari","Andhra University, Visakhapatnam"
635,"Smt. Sakuntala Devi Degree College, East Godavari","Andhra University, Visakhapatnam"
636,"Smt. Sumathi Memorial Degree College, East Godavari","Andhra University, Visakhapatnam"
637,"Smt. Veera Satyanarayanamma Degree College, Razole Mandal","Andhra University, Visakhapatnam"
638,"Spaces Degree College, Tuni","Andhra University, Visakhapatnam"
639,"SPACES Institute for Post Graduate Studies, Payakaraopeta","Andhra University, Visakhapatnam"
640,"Spoorthy Degree College, Rajam","Andhra University, Visakhapatnam"
641,"Sree Satya Sai Degree College, Srikakulam","Andhra University, Visakhapatnam"
642,"Sree Siddhartha Degree College, Kapileswara Puram Mandal","Andhra University, Visakhapatnam"
643,"Sree Vidya Degree College, Ramachandra Puram","Andhra University, Visakhapatnam"
644,"Sri Adinarayana Women Degree College (S.A.M), Anakapally","Andhra University, Visakhapatnam"
645,"Sri Alluri Bapineedi and Pendyala Ranga Rao College, West Godavari","Andhra University, Visakhapatnam"
646,"Sri Balaji Vidya Parished Degree College (S.B.V.P), Visakhapatnam","Andhra University, Visakhapatnam"
647,"Sri Balasiva Universal Peace Foundation Degree College, Srikakulam","Andhra University, Visakhapatnam"
648,"Sri Boddu Krishna Degree College, Vizianagaram","Andhra University, Visakhapatnam"
649,"Sri Chaitanya College, Vizianagaram","Andhra University, Visakhapatnam"
650,"Sri Chalapati Degree College, Eluru Mandal","Andhra University, Visakhapatnam"
651,"Sri Chindirala Appa Rao Memorial Degree College, Rajam Panchayat","Andhra University, Visakhapatnam"
652,"Sri Deepthi Mahila Degree College, Malikipuram","Andhra University, Visakhapatnam"
653,"Sri Gayatri Degree College, Bobbili, Vizianagaram","Andhra University, Visakhapatnam"
654,"Sri Gowri Degree and P.G. College, Kancherapalem","Andhra University, Visakhapatnam"
655,"Sri Gowtami Degree College, Poduru","Andhra University, Visakhapatnam"
656,"Sri Gowthami Degree College, Gopalapuram","Andhra University, Visakhapatnam"
657,"Sri Grandhi China Sanyasi Raju (G.C.S.R) College, Srikakulam","Andhra University, Visakhapatnam"
658,"Sri Kadali Narayana Murthy Degree College, East Godavari","Andhra University, Visakhapatnam"
659,"Sri Kakatiya Degree College, Bhimadole","Andhra University, Visakhapatnam"
660,"Sri Kolla Veera Swamy Degree College, Gokavaram Mandal","Andhra University, Visakhapatnam"
661,"Sri Kota Durga Mahila Degree College, Srikakulam","Andhra University, Visakhapatnam"
662,"Sri Krishna Degree College, Chittivalasa","Andhra University, Visakhapatnam"
663,"Sri Krishna Sai Degree College, Srikakulam","Andhra University, Visakhapatnam"
664,"Sri Krishna Veni College, Tanuku","Andhra University, Visakhapatnam"
665,"Sri Laxmi Ganapathi Degree College, Vizianagaram","Andhra University, Visakhapatnam"
666,"Sri Manikanta Kannababu and Konathala Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
667,"Sri Modamamba Degree College, Paderu","Andhra University, Visakhapatnam"
668,"Sri Murali Krishna Degree College, Visakhapatnam","Andhra University, Visakhapatnam"
669,"Sri Nadimpalli Suryanarayana Raju Degree College, East Godavari","Andhra University, Visakhapatnam"
670,"Sri Pothula Veera Swamy Degree College (S.P.V.S), Pittapuram","Andhra University, Visakhapatnam"
671,"Sri Prathibha Degree College, Srikakulam","Andhra University, Visakhapatnam"
